path,accents,sentence
common_voice_en_37372131.mp3,United States English,Back in Birmingham Godskitchen continued to go from strength to strength
common_voice_en_37395360.mp3,United States English,He lived in the Broad Oak estate
common_voice_en_37395363.mp3,United States English,His musical education began at the age of four
common_voice_en_37395366.mp3,United States English,The group recorded their second album Positive Vibration with Woodson
common_voice_en_37395367.mp3,United States English,He was buried in the Troyekurovskoye Cemetery
common_voice_en_37395368.mp3,United States English,These antiscia are also known as the solstice points
common_voice_en_37395375.mp3,United States English,He then became a journalist and worked on The Times
common_voice_en_37395377.mp3,United States English,Haygarth was born in Hastings Sussex
common_voice_en_37465156.mp3,United States English,Clarkefield has two side island platforms
common_voice_en_37465159.mp3,United States English,It is not an education provider
common_voice_en_37465161.mp3,United States English,Merrill got full credit in national and state media for fiscal responsibility
common_voice_en_37465163.mp3,United States English,According to Geoffrey Cambria the classical name for Wales was named for him
common_voice_en_37551436.mp3,United States English,A whole people is breaking with the past from sheer ignorance
common_voice_en_37551437.mp3,United States English,A great minister of state acts as its guardian and priest
common_voice_en_37551439.mp3,United States English,Her father William Sturch was a wealthy Unitarian ironmonger
common_voice_en_37551451.mp3,United States English,He closes his eyes
common_voice_en_37359106.mp3,United States English,The definition of postage stamp can also be problematic for catalogers
common_voice_en_37359114.mp3,United States English,He is professor of English at Idaho State University
common_voice_en_37359116.mp3,United States English,Terry McMillan also performs boot stomping on Whose Bed Have Your Boots Been Under
common_voice_en_37359117.mp3,United States English,His wife Liz is a mathematics teacher and examiner
common_voice_en_37359129.mp3,United States English,The film premiered three times at the Tribeca Film Festival in New York City
common_voice_en_37359130.mp3,United States English,Charles Bean played an essential role in the creation of the Australian War Memorial
common_voice_en_37359133.mp3,United States English,It is a boltaction sniper rifle in a bullpup design
common_voice_en_37359135.mp3,United States English,Around this time the Italians partly moved Ankober to a more accessible plateau
common_voice_en_37359143.mp3,United States English,It was the first attempt to assassinate a President
common_voice_en_37359161.mp3,United States English,Four keys locked these entrances to the town
common_voice_en_37359162.mp3,United States English,The journal also occasionally publishes themed collections
common_voice_en_37359166.mp3,United States English,She also made a portrait painting of MacMonnies
common_voice_en_37359167.mp3,United States English,The asynchronous signalling methods use only one signal
common_voice_en_37359169.mp3,United States English,The gods were awestruck by his beauty and admired it
common_voice_en_37359184.mp3,United States English,The storyline is essentially the same in both cartoons
common_voice_en_37359187.mp3,United States English,Egyptologists disagree on the length of time it took to construct
common_voice_en_37359194.mp3,United States English,Also attached to the village are the hamlets of Lower Woodend and Rockwell End
common_voice_en_37359195.mp3,United States English,His son Anthony was a professional footballer and played at Stoke
common_voice_en_37359197.mp3,United States English,The military still uses the renamed Arkansas International Airport
common_voice_en_37359198.mp3,United States English,There are two categories of fonctionnaires Assistants and Administrators
common_voice_en_37359202.mp3,United States English,Storer concluded his review by describing Carters quote from Whats New
common_voice_en_37420343.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It is the first overseas plant owned by Hyundai Motor Company
common_voice_en_37420344.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Then a twofloor bell tower was built over the book depository
common_voice_en_37420345.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It has faced opposition from Pride Cymru and the Wales Equality Alliance
common_voice_en_37420346.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The car was built by Ferdinant Anderheggen who later worked for Konings
common_voice_en_37420359.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Others soon followed
common_voice_en_37420360.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Upon reaching junior year a student may attend either of these institutions
common_voice_en_37420364.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Numerical prefixes are not restricted to denoting integers
common_voice_en_37420369.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",With both mines unionized the area is considered a strong base of labour support
common_voice_en_37420374.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Hugh BromleyDavenport was educated at Eton and Trinity Hall Cambridge
common_voice_en_37420376.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Methods of finding these formulas include generating functions and the solution of recurrence relations
common_voice_en_37420377.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",At halftime Neal had switched positions with Lang before his injury happened
common_voice_en_37420379.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Buell Island in his hometown of Lowell is named after him
common_voice_en_37420393.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Elephant Trunk Hill is the symbol of the city of Guilin
